,logFC,AveExpr,t,P.Value,adj.P.Val,B,Comparison
O43809,-0.0560307482180933,1.17166144866811,-1.70635743861604,0.138641619584199,0.93773588490771,-4.37766478620794,OnlyComparison
O15217,-0.0560975606429432,0.545263463947133,-1.42209847751891,0.20466944217986,0.93773588490771,-4.66468366391583,OnlyComparison
P35268,-0.0561603278267911,0.556553021485104,-1.39646281102697,0.211884308431926,0.93773588490771,-4.68968821522792,OnlyComparison
Q7Z3G6,-0.0562013144290034,-0.802271405690795,-0.507622830403885,0.62977108979357,0.942710200629587,-5.36745529833947,OnlyComparison
Q9NS69,-0.0562383990838979,-1.58304703889666,-0.628485848413519,0.552764108174019,0.93773588490771,-5.30477099698386,OnlyComparison
Q96FJ2,-0.0562877673370117,0.864128262307919,-1.20177239131014,0.274577229840716,0.93773588490771,-4.87276903988481,OnlyComparison
Q8NE01,-0.0563427684928506,-1.1395741325887,-0.692648211989062,0.514343099526661,0.93773588490771,-5.26685665818816,OnlyComparison
P34913,-0.0563595302732378,-0.517776241986981,-0.690399102394767,0.515659779476315,0.93773588490771,-5.26823765770133,OnlyComparison
Q5T0D9,-0.0565723424354345,-0.489640910823032,-0.651903665733982,0.538536520345908,0.93773588490771,-5.29129284328997,OnlyComparison
Q92560,-0.0565855676527738,-2.3502367079136,-0.684632992696507,0.519045486011096,0.93773588490771,-5.27176117430288,OnlyComparison
Q9Y4G8,-0.0566067804180913,0.626791464356047,-1.48223363825105,0.188622709083495,0.93773588490771,-4.60535206328506,OnlyComparison
Q9BPX5,-0.0566550611256928,-0.203899656222988,-0.728129093704472,0.493866150642834,0.93773588490771,-5.24458430499847,OnlyComparison
P17655,-0.0567251199424942,0.333417309154316,-1.21982512066919,0.268145939154248,0.93773588490771,-4.85636536177752,OnlyComparison
C4AMC7;Q6VEQ5;A8K0Z3,-0.0567512990646819,-0.00499074007198633,-1.13909018878913,0.297946291086823,0.93773588490771,-4.92867988064293,OnlyComparison
Q9BY44,-0.0567761480118091,0.440882629086209,-1.0496089002735,0.334188808169432,0.93773588490771,-5.00543108373625,OnlyComparison
Q9BVA0,-0.0567981356418167,0.0249164561403024,-1.27026200430333,0.250867458863918,0.93773588490771,-4.8098702103045,OnlyComparison
P49593,-0.0567983047480004,-0.217043302387432,-1.24755946930594,0.25852037516725,0.93773588490771,-4.83091676363424,OnlyComparison
Q86X27,-0.0568147445180461,-0.908754427466503,-1.07040627718547,0.32545639132859,0.93773588490771,-4.98793433134488,OnlyComparison
O75110,-0.0568397510647965,0.341757614103307,-1.70398525931895,0.139097064318922,0.93773588490771,-4.38011602827592,OnlyComparison
P28482,-0.0568485399133842,1.22873403800318,-1.00550461598157,0.353337549642913,0.93773588490771,-5.04180872668399,OnlyComparison
Q8WWY3,-0.0568601052034164,0.700752340449554,-1.32399111660755,0.233547558780873,0.93773588490771,-4.75933346854618,OnlyComparison
O75817,-0.0568661249246389,-1.3983946852195,-0.803333102378212,0.452320048169,0.93773588490771,-5.19444877852131,OnlyComparison
O60749,-0.0569280998650833,0.598592403713879,-0.834767982925032,0.435710911307301,0.93773588490771,-5.17236309641474,OnlyComparison
Q96SU4,-0.0570000531503871,0.506577363778566,-1.45343704905922,0.196156002696542,0.93773588490771,-4.63387739213991,OnlyComparison
P11233,-0.0570450498835133,1.79519320673978,-1.5487029587911,0.172251688972725,0.93773588490771,-4.53878670969017,OnlyComparison
A3KMH1,-0.0571338264462026,-0.981316293572727,-0.712767646187489,0.502663462140049,0.93773588490771,-5.25433870776287,OnlyComparison
Q9Y2L5,-0.0571846245342142,0.218962541251498,-1.46038442077934,0.194313459153766,0.93773588490771,-4.6270140131638,OnlyComparison
Q9P2K5,-0.0572146322553475,1.43354021046403,-1.04647796456214,0.3355198396967,0.93773588490771,-5.0080464353695,OnlyComparison
Q9UBS5,-0.057253700928213,0.378580804893367,-1.45819437430342,0.194892556467676,0.93773588490771,-4.62917887893783,OnlyComparison
P43146,-0.0574490135383665,-0.333151529910843,-1.2537787911403,0.256403768438816,0.93773588490771,-4.82516998483637,OnlyComparison
P29083,-0.0574816232251296,-1.23553503025514,-1.43511659517508,0.201092477241052,0.93773588490771,-4.65191773370664,OnlyComparison
Q8TDN4,-0.057535683070765,-1.82987407603108,-0.639294686141636,0.546168225316091,0.93773588490771,-5.29860204598987,OnlyComparison
Q9H4A3,-0.0575389491478546,0.885542541843716,-1.36049606699317,0.222397481535663,0.93773588490771,-4.72445269532281,OnlyComparison
Q96DH6,-0.0576727932090081,-0.452815911406418,-0.807357314712499,0.450168760647626,0.93773588490771,-5.19165766087141,OnlyComparison
O95822,-0.0576857787570439,-0.552438810953765,-0.745859394080489,0.483842578733148,0.93773588490771,-5.2331170445002,OnlyComparison
O75251,-0.0576902644643866,0.972589924477922,-1.37537032462764,0.217993627845027,0.93773588490771,-4.71012193935961,OnlyComparison
P26885,-0.0577725485978764,0.675628877771742,-1.87637295440366,0.109533583561989,0.93773588490771,-4.20058848845239,OnlyComparison
P84101,-0.0578669442779589,-1.0458344782254,-0.695786463476968,0.512509595201583,0.93773588490771,-5.26492350969842,OnlyComparison
Q96FE5,-0.0578949957740985,0.388133472224661,-1.06250444357093,0.32875194248628,0.93773588490771,-4.99460735766522,OnlyComparison
Q9BTE6,-0.0580114657982244,0.963234635475775,-1.5113356326067,0.181283546830937,0.93773588490771,-4.57632627976278,OnlyComparison
Q14BN4,-0.0580749326601546,0.215283440808453,-0.816373599291117,0.445375438967306,0.93773588490771,-5.18536528226214,OnlyComparison
Q15024,-0.0581385521734931,-0.165567652079096,-0.805911714329112,0.450940713628854,0.93773588490771,-5.19266153796756,OnlyComparison
Q96JQ0,-0.0581968016817311,0.303301668435645,-1.50886842453771,0.181895247213745,0.93773588490771,-4.57879441022981,OnlyComparison
Q6NSI8,-0.0582146754244706,-2.18150279982877,-0.523025516995774,0.619637109481116,0.942710200629587,-5.36012649913976,OnlyComparison
P61353,-0.0583209629907273,1.21090891020691,-1.01164221288178,0.350621136620377,0.93773588490771,-5.03680708025346,OnlyComparison
P16157,-0.0583290037422404,-1.4786748545729,-1.26701694502106,0.251949009210891,0.93773588490771,-4.81289011377378,OnlyComparison
Q7Z7K6,-0.0583537054681972,0.416930114942108,-1.24711900587871,0.258670855335106,0.93773588490771,-4.83132321310616,OnlyComparison
Q8IZA0,-0.0584745877093507,-0.498419438069953,-1.35814963880471,0.223099492574382,0.93773588490771,-4.72670726949128,OnlyComparison
O75175,-0.0585186789404857,-0.237446408833094,-1.43087098019716,0.202252675529542,0.93773588490771,-4.65608603448638,OnlyComparison
Q99575,-0.0585297196970707,0.251576122700662,-1.75315359318608,0.129947848603655,0.93773588490771,-4.32917849069248,OnlyComparison
Q9BWU0,-0.058603384488034,-0.558361363877545,-1.89972989267989,0.106038557670218,0.93773588490771,-4.17610992638505,OnlyComparison
Q9NTJ4,-0.0586768238916497,-1.43217845853281,-0.800538919541954,0.453818095321316,0.93773588490771,-5.19638044299961,OnlyComparison
Q9NTX5,-0.0586894983701703,-0.702442547497873,-1.25981917901832,0.254362614917802,0.93773588490771,-4.81957481852642,OnlyComparison
P54802,-0.0587338148382561,-0.344747518294372,-1.0429125504244,0.337040826420951,0.93773588490771,-5.01101868878764,OnlyComparison
Q96DV4,-0.0587531130864292,0.209805081468548,-1.30416918956308,0.239809452981369,0.93773588490771,-4.77809267445655,OnlyComparison
P17480,-0.058852126407215,1.09346438840011,-1.93639596796814,0.10077518398129,0.93773588490771,-4.13764344551619,OnlyComparison
A8CG34;Q96HA1,-0.0589106480501181,-0.200624570825183,-1.28259505718591,0.246794208039227,0.93773588490771,-4.79835844095636,OnlyComparison
Q9Y5K8,-0.0589261083595409,0.636856720848531,-1.91627894961526,0.103629762312719,0.93773588490771,-4.15875341479074,OnlyComparison
Q96ST2,-0.0590223900319542,0.2714583557218,-0.964224039173655,0.372045367834019,0.93773588490771,-5.07492069430304,OnlyComparison
P59780,-0.0590279299545801,-0.975279017106069,-0.774721387135369,0.467826694236249,0.93773588490771,-5.21398061932204,OnlyComparison
Q02447,-0.0590463190695489,0.18010235079863,-0.841183825086825,0.432376165652443,0.93773588490771,-5.16777652937225,OnlyComparison
Q86UY8,-0.0590792616662529,-0.192707020208642,-0.928049797551446,0.389069678748483,0.93773588490771,-5.10315460927049,OnlyComparison
Q96AY4,-0.0591306897271296,-0.0926549935268254,-1.6439020844735,0.151127004235968,0.93773588490771,-4.44195694078443,OnlyComparison
Q9Y4F5,-0.0591462178222308,-0.352098936546177,-0.812590356077798,0.447382231534693,0.93773588490771,-5.18801209421316,OnlyComparison
Q6NUQ4,-0.0591572091316616,-0.0727214870496275,-0.736431373350812,0.489155135652927,0.93773588490771,-5.23924236323957,OnlyComparison
Q96QD9,-0.059217329275991,-0.134410578505304,-0.668742940227839,0.528450560269877,0.93773588490771,-5.28134381717952,OnlyComparison
P61619,-0.059251825588165,1.02388802071511,-0.907255595226837,0.399124100727617,0.93773588490771,-5.11904091834668,OnlyComparison
O95168,-0.0592695864723674,0.300225587172303,-1.10896667144161,0.30976278002925,0.93773588490771,-4.9549382615034,OnlyComparison
Q6IN85;Q5MIZ7,-0.0592833808275509,-0.0460011528731835,-1.16480486548443,0.288162198909385,0.93773588490771,-4.90594509582805,OnlyComparison
O95399,-0.0594580684786004,0.560407561676603,-1.46224385171364,0.193823034264832,0.93773588490771,-4.62517503071745,OnlyComparison
Q9C040,-0.059511008917801,1.08378059103313,-1.52950865222634,0.176836881830287,0.93773588490771,-4.55810593452434,OnlyComparison
Q9P0M6,-0.0595511738357455,1.57391729595442,-1.72061257418987,0.135935047367785,0.93773588490771,-4.36292050702839,OnlyComparison
Q8N608,-0.0595555416199245,-0.804978930757304,-0.686504768054294,0.517944838691479,0.93773588490771,-5.2706200667196,OnlyComparison
O15127,-0.0595619325416437,-0.44319377592511,-0.913474493596679,0.396096561527642,0.93773588490771,-5.1143166087046,OnlyComparison
Q9P2D1,-0.059579683120594,-0.0840649833521553,-1.46546127087551,0.192977146120589,0.93773588490771,-4.62199098587747,OnlyComparison
Q14671,-0.05964842134872,-0.208874518748077,-1.63523625448599,0.152942668294791,0.93773588490771,-4.45083403299257,OnlyComparison
